Sweep,Value,Model,MaxReal,DominantFrequencyHz,DominantSigma,Sigma,Omega,FrequencyHz,DampingRatio,Stable
SCR,9.21007874660097,GFM-MWT-TypeA,0.205703123528223,2.00188913123701,0.205703123528223,0.205703123528223,12.5782403759909,2.00188913123701,-0.016351700658041,0
SCR,9.94541905218506,GFM-MWT-TypeA,0.210345661594988,2.00201718819028,0.210345661594988,0.210345661594988,12.5790449815581,2.00201718819028,-0.0167195728612369,0
SCR,10.7394695360308,GFM-MWT-TypeA,0.215072920011214,2.00215146879508,0.215072920011214,0.215072920011214,12.5798886914813,2.00215146879508,-0.0170940697536449,0
SCR,11.5969176673348,GFM-MWT-TypeA,0.21987345516695,2.00229188443818,0.21987345516695,0.21987345516695,12.5807709489869,2.00229188443818,-0.0174742775521692,0
SCR,12.5228251667119,GFM-MWT-TypeA,0.224734851358066,2.0024382775098,0.224734851358066,0.224734851358066,12.5816907637836,2.0024382775098,-0.0178592061264516,0
SCR,13.5226578867378,GFM-MWT-TypeA,0.229643865223996,2.00259042002504,0.229643865223996,0.229643865223996,12.5826467033999,2.00259042002504,-0.0182478006249463,0
SCR,14.6023180781789,GFM-MWT-TypeA,0.234586591239566,2.00274801415133,0.234586591239566,0.234586591239566,12.5836368964987,2.00274801415133,-0.0186389547545529,0
SCR,15.7681792323853,GFM-MWT-TypeA,0.239548640810974,2.00291069435539,0.239548640810974,0.239548640810974,12.5846590463666,2.00291069435539,-0.0190315251185357,0
SCR,17.0271237055285,GFM-MWT-TypeA,0.244515321511532,2.00307803061183,0.244515321511532,0.244515321511532,12.5857104510745,2.00307803061183,-0.0194243455432107,0
SCR,18.3865833467897,GFM-MWT-TypeA,0.2494718348173,2.00324953418144,0.2494718348173,0.2494718348173,12.5867880397832,2.00324953418144,-0.0198162428321901,0
SCR,19.8545833703362,GFM-MWT-TypeA,0.254403459769007,2.00342466357358,0.254403459769007,0.254403459769007,12.5878884102067,2.00342466357358,-0.0202060513790717,0
SCR,21.439789730073,GFM-MWT-TypeA,0.259295749150227,2.00360283315693,0.259295749150227,0.259295749150227,12.589007882715,2.00360283315693,-0.0205926287226346,0
SCR,23.1515602768328,GFM-MWT-TypeA,0.264134693863516,2.00378342105582,0.264134693863516,0.264134693863516,12.590142549948,2.00378342105582,-0.020974868556126,0
