Index,VoltageScale,Kpv,Kiv,Kdamp,ZetaDamp,AlphaLead,MaxReal,DominantFrequencyHz,TorsionSigma,TorsionFrequencyHz,TorsionDampingRatio,Stable
7365,31.623,3.47853,8348.472,-27600000,0.5,0.7,-0.389993537312463,0.0532716133654051,-0.598727122294918,1.94495673677043,0.0489348779119828,1
10890,36.517,4.01687,9640.488,-27600000,0.5,0.7,-0.389992940350677,0.0532717511528203,-0.598683226199964,1.94496034639432,0.0489312082141733,1
14415,42.17,4.6387,11132.88,-27600000,0.5,0.7,-0.389992397958063,0.0532718737481129,-0.598645264436294,1.94496347025918,0.0489280345778163,1
4488,27.384,3.01224,7229.376,-22400000,0.5,0.35,-0.389755830616973,1.92009715934399,-0.389755830616973,1.92009715934399,0.0322896269233377,1
8013,31.623,3.47853,8348.472,-22400000,0.5,0.35,-0.389725212734916,1.92010286650835,-0.389725212734916,1.92010286650835,0.0322869971376861,1
11538,36.517,4.01687,9640.488,-22400000,0.5,0.35,-0.389698759411132,1.92010780092323,-0.389698759411132,1.92010780092323,0.0322847250009632,1
3763,27.384,3.01224,7229.376,-28200000,0.5,0.35,-0.389689774541075,0.0544560460768074,-0.535272976343785,1.89303983154208,0.0449569016128801,1
7288,31.623,3.47853,8348.472,-28200000,0.5,0.35,-0.389688983711927,0.0544562037355673,-0.535235006864864,1.89304811870496,0.0449535226535609,1
10813,36.517,4.01687,9640.488,-28200000,0.5,0.35,-0.389688295125331,0.0544563407121926,-0.535202201782598,1.89305528359473,0.044950603187885,1
14338,42.17,4.6387,11132.88,-28200000,0.5,0.35,-0.389687685388762,0.0544564609797946,-0.535173837206354,1.89306148231985,0.0449480788317373,1
15063,42.17,4.6387,11132.88,-22400000,0.5,0.35,-0.389675886121688,1.92011207021802,-0.389675886121688,1.92011207021802,0.0322827603257094,1
4459,27.384,3.01224,7229.376,-22600000,0.35,0.5,-0.389285077208577,0,-0.438030953109129,1.92946889182942,0.0361080347843893,1
7984,31.623,3.47853,8348.472,-22600000,0.35,0.5,-0.389284231993158,0,-0.437995742327181,1.92947461810501,0.0361050290387629,1
11509,36.517,4.01687,9640.488,-22600000,0.35,0.5,-0.389283394691166,0,-0.437965319236073,1.9294795690998,0.0361024319425445,1
15034,42.17,4.6387,11132.88,-22600000,0.35,0.5,-0.389282795542486,0,-0.437939012187984,1.92948385277722,0.0361001861793463,1
3737,27.384,3.01224,7229.376,-28400000,0.5,0.25,-0.389249063027842,0.0548531922020121,-0.471279413216712,1.87960423543708,0.0398737118160763,1
7262,31.623,3.47853,8348.472,-28400000,0.5,0.25,-0.38924823313685,0.054853349135438,-0.471248782593061,1.87961315377105,0.0398709354809223,1
10787,36.517,4.01687,9640.488,-28400000,0.5,0.25,-0.389247507664253,0.0548534858474376,-0.471222321916663,1.87962086404557,0.0398685369987501,1
14312,42.17,4.6387,11132.88,-28400000,0.5,0.25,-0.389246888434859,0.0548536031050815,-0.471199446110379,1.87962753431983,0.0398664633792105,1
3789,27.384,3.01224,7229.376,-28000000,0.5,0.5,-0.389058888893669,0.0540678391207414,-0.595556193015677,1.91543942313739,0.049424622426092,1
7314,31.623,3.47853,8348.472,-28000000,0.5,0.5,-0.389058119538513,0.054067997501325,-0.595509248502273,1.91544618864379,0.0494205619312407,1
10839,36.517,4.01687,9640.488,-28000000,0.5,0.5,-0.389057458989899,0.0540681339116716,-0.595468684165423,1.91545203846604,0.0494170532168412,1
14364,42.17,4.6387,11132.88,-28000000,0.5,0.5,-0.389056876685943,0.0540682533097735,-0.595433606734095,1.91545709987328,0.0494140190484248,1
3711,27.384,3.01224,7229.376,-28600000,0.5,0.15,-0.388817499515262,0.0552497196849284,-0.39162333865893,1.86862243591727,0.0333369356814979,1
7236,31.623,3.47853,8348.472,-28600000,0.5,0.15,-0.388816637908668,0.0552498749137963,-0.391600093719162,1.86863165553048,0.0333347948668398,1
10761,36.517,4.01687,9640.488,-28600000,0.5,0.15,-0.388815914704035,0.0552500065083777,-0.391580018181397,1.86863962596137,0.0333329458240431,1
14286,42.17,4.6387,11132.88,-28600000,0.5,0.15,-0.388815247407088,0.0552501254538282,-0.391562665587275,1.86864652126842,0.0333313474825025,1
4408,27.384,3.01224,7229.376,-23000000,0.35,0.35,-0.388739899815038,1.9108286837449,-0.388739899815038,1.9108286837449,0.0323615985799263,1
7933,31.623,3.47853,8348.472,-23000000,0.35,0.35,-0.388712339987946,1.91083558301147,-0.388712339987946,1.91083558301147,0.0323591899833353,1
11458,36.517,4.01687,9640.488,-23000000,0.35,0.35,-0.38868853128327,1.91084154768111,-0.38868853128327,1.91084154768111,0.0323571091550974,1
14983,42.17,4.6387,11132.88,-23000000,0.35,0.35,-0.388667946920217,1.91084670794083,-0.388667946920217,1.91084670794083,0.0323553100803727,1
3736,27.384,3.01224,7229.376,-28400000,0.5,0.15,-0.388358071869204,1.86974591019341,-0.388358071869204,1.86974591019341,0.0330394422697602,1
7261,31.623,3.47853,8348.472,-28400000,0.5,0.15,-0.388334838709606,1.86975504037342,-0.388334838709606,1.86975504037342,0.0330373067245392,1
10786,36.517,4.01687,9640.488,-28400000,0.5,0.15,-0.388314773231177,1.86976293346465,-0.388314773231177,1.86976293346465,0.0330354622258596,1
14311,42.17,4.6387,11132.88,-28400000,0.5,0.15,-0.388297429269786,1.8697697618779,-0.388297429269786,1.8697697618779,0.0330338678084352,1
4485,27.384,3.01224,7229.376,-22400000,0.35,0.7,-0.388108659318739,0,-0.452986609176923,1.95290329652295,0.0368917297400042,1
8010,31.623,3.47853,8348.472,-22400000,0.35,0.7,-0.38810781901211,0,-0.452946519910501,1.95290704074073,0.036888398640523,1
11535,36.517,4.01687,9640.488,-22400000,0.35,0.7,-0.388107018671617,0,-0.452911877408062,1.95291027882464,0.0368855200845263,1
15060,42.17,4.6387,11132.88,-22400000,0.35,0.7,-0.388106423877957,0,-0.452881918967952,1.95291308102609,0.0368830307125068,1
3982,27.384,3.01224,7229.376,-26400000,0.35,0.25,-0.387663112486362,1.88225832434356,-0.387663112486362,1.88225832434356,0.0327613803967489,1
7507,31.623,3.47853,8348.472,-26400000,0.35,0.25,-0.387642189415647,1.88226712289163,-0.387642189415647,1.88226712289163,0.0327594611187296,1
11032,36.517,4.01687,9640.488,-26400000,0.35,0.25,-0.387624119749144,1.88227472914378,-0.387624119749144,1.88227472914378,0.0327578034658951,1
14557,42.17,4.6387,11132.88,-26400000,0.35,0.25,-0.387608501423934,1.88228130929459,-0.387608501423934,1.88228130929459,0.032756370601513,1
3815,27.384,3.01224,7229.376,-27800000,0.5,0.7,-0.387381484293633,0.0536876152761412,-0.605217961801294,1.94445530078943,0.0494768176231559,1
7340,31.623,3.47853,8348.472,-27800000,0.5,0.7,-0.387380755766751,0.0536877697596392,-0.605166613394326,1.94445952807958,0.0494725228531995,1
10865,36.517,4.01687,9640.488,-27800000,0.5,0.7,-0.387380140230597,0.0536879015574075,-0.605122239520925,1.94446318419147,0.049468811368341,1
14390,42.17,4.6387,11132.88,-27800000,0.5,0.7,-0.387379581481403,0.0536880189414741,-0.605083864552436,1.94446634828569,0.0494656015916499,1
3738,27.384,3.01224,7229.376,-28400000,0.5,0.35,-0.387071813877932,0.0548687752400049,-0.540298850802235,1.89204170505592,0.0454020427150267,1
7263,31.623,3.47853,8348.472,-28400000,0.5,0.35,-0.387071003243379,0.0548689257182149,-0.540260663691045,1.8920500931544,0.045398639560837,1
10788,36.517,4.01687,9640.488,-28400000,0.5,0.35,-0.387070297838192,0.0548690564301667,-0.540227670617166,1.89205734529581,0.0453956991926237,1
14313,42.17,4.6387,11132.88,-28400000,0.5,0.35,-0.38706967428206,0.0548691711529973,-0.540199143521799,1.89206361948572,0.0453931567643466,1
4237,27.384,3.01224,7229.376,-24400000,0.5,0.25,-0.38663141770492,1.90041090597857,-0.38663141770492,1.90041090597857,0.0323625112977722,1
3712,27.384,3.01224,7229.376,-28600000,0.5,0.25,-0.386630141940221,0.0552640500815263,-0.475432834420135,1.87852237387179,0.040247684001065,1
7237,31.623,3.47853,8348.472,-28600000,0.5,0.25,-0.386629294114579,0.0552641996300985,-0.475402107174026,1.87853138985602,0.0402448941617461,1
10762,36.517,4.01687,9640.488,-28600000,0.5,0.25,-0.386628552351763,0.0552643300237208,-0.475375563090325,1.87853918455859,0.0402424840165326,1
14287,42.17,4.6387,11132.88,-28600000,0.5,0.25,-0.386627919270284,0.0552644417990239,-0.475352615225237,1.87854592786047,0.0402404003166315,1
4689,27.384,3.01224,7229.376,-20800000,0.5,0.5,-0.386621735310559,1.94188901215523,-0.386621735310559,1.94188901215523,0.0316711673741787,1
7762,31.623,3.47853,8348.472,-24400000,0.5,0.25,-0.386603511519147,1.90041798668841,-0.386603511519147,1.90041798668841,0.0323600574471258,1
8214,31.623,3.47853,8348.472,-20800000,0.5,0.5,-0.386589218584897,1.94189310691929,-0.386589218584897,1.94189310691929,0.0316684396392969,1
11287,36.517,4.01687,9640.488,-24400000,0.5,0.25,-0.38657940355604,1.90042410842824,-0.38657940355604,1.90042410842824,0.0323579375155652,1
11739,36.517,4.01687,9640.488,-20800000,0.5,0.5,-0.386561121207902,1.94189664779165,-0.386561121207902,1.94189664779165,0.0316660825967911,1
14812,42.17,4.6387,11132.88,-24400000,0.5,0.25,-0.386558561084257,1.90042940452468,-0.386558561084257,1.90042940452468,0.0323561046847387,1
15264,42.17,4.6387,11132.88,-20800000,0.5,0.5,-0.386536824459868,1.94189971166799,-0.386536824459868,1.94189971166799,0.0316640443572651,1
3764,27.384,3.01224,7229.376,-28200000,0.5,0.5,-0.386444272807756,0.0544798692037324,-0.601595861360087,1.91463417344237,0.0499455502620425,1
7289,31.623,3.47853,8348.472,-28200000,0.5,0.5,-0.386443484409655,0.054480020403504,-0.601548501776409,1.91464102965082,0.0499414498011877,1
10814,36.517,4.01687,9640.488,-28200000,0.5,0.5,-0.386442806102996,0.0544801507636771,-0.601507578743712,1.91464695789885,0.0499379065475242,1
14339,42.17,4.6387,11132.88,-28200000,0.5,0.5,-0.38644220886443,0.0544802648445855,-0.601472191139102,1.91465208714724,0.0499348425110405,1
3686,27.384,3.01224,7229.376,-28800000,0.5,0.15,-0.386197586546486,0.0556587853227542,-0.394874878615199,1.8674958380913,0.0336336664825288,1
7211,31.623,3.47853,8348.472,-28800000,0.5,0.15,-0.386196707161253,0.0556589331831279,-0.394851626154265,1.86750514741103,0.0336315207218484,1
10736,36.517,4.01687,9640.488,-28800000,0.5,0.15,-0.38619596925084,0.0556590583667393,-0.394831544248484,1.86751319537454,0.0336296674161134,1
14261,42.17,4.6387,11132.88,-28800000,0.5,0.15,-0.386195288926298,0.0556591717060103,-0.394814186218101,1.86752015776166,0.0336280653936341,1
4715,27.384,3.01224,7229.376,-20600000,0.5,0.7,-0.386162079526062,1.96121346409215,-0.386162079526062,1.96121346409215,0.0313221631343142,1
8240,31.623,3.47853,8348.472,-20600000,0.5,0.7,-0.386128389930106,1.96121607050957,-0.386128389930106,1.96121607050957,0.0313193916210788,1
11765,36.517,4.01687,9640.488,-20600000,0.5,0.7,-0.38609927655646,1.96121832497152,-0.38609927655646,1.96121832497152,0.031316996548078,1
15290,42.17,4.6387,11132.88,-20600000,0.5,0.7,-0.386074099117217,1.96122027622844,-0.386074099117217,1.96122027622844,0.0313149252517611,1
4484,27.384,3.01224,7229.376,-22400000,0.35,0.5,-0.385331382406502,0,-0.432419172736746,1.93033064136918,0.0356301395751886,1
8009,31.623,3.47853,8348.472,-22400000,0.35,0.5,-0.385330608467458,0,-0.432384287165033,1.93033627166154,0.0356271649659926,1
11534,36.517,4.01687,9640.488,-22400000,0.35,0.5,-0.385329837152861,0,-0.432354145047431,1.93034113968068,0.035624594772386,1
15059,42.17,4.6387,11132.88,-22400000,0.35,0.5,-0.385329290430039,0,-0.432328080944111,1.93034535158677,0.0356223722715982,1
3761,27.384,3.01224,7229.376,-28200000,0.5,0.15,-0.385079299640351,1.87086625729417,-0.385079299640351,1.87086625729417,0.0327412049940449,1
7286,31.623,3.47853,8348.472,-28200000,0.5,0.15,-0.385056082465298,1.87087529826869,-0.385056082465298,1.87087529826869,0.0327390750372406,1
10811,36.517,4.01687,9640.488,-28200000,0.5,0.15,-0.385036030705706,1.87088311426239,-0.385036030705706,1.87088311426239,0.0327372353597584,1
14336,42.17,4.6387,11132.88,-28200000,0.5,0.15,-0.385018698512255,1.87088987598624,-0.385018698512255,1.87088987598624,0.0327356451036532,1
3790,27.384,3.01224,7229.376,-28000000,0.5,0.7,-0.384773051514532,0.0540963992904893,-0.611680626877756,1.94395595521079,0.0500166414962906,1
7315,31.623,3.47853,8348.472,-28000000,0.5,0.7,-0.384772302801112,0.0540965470113885,-0.611628721360218,1.94396023688951,0.0500122979599979,1
10840,36.517,4.01687,9640.488,-28000000,0.5,0.7,-0.384771670622796,0.0540966728865294,-0.611583866107056,1.94396394001563,0.0500085443366071,1
14365,42.17,4.6387,11132.88,-28000000,0.5,0.7,-0.384771097393281,0.0540967850915981,-0.611545074809547,1.94396714479161,0.0500052981148763,1
4513,27.384,3.01224,7229.376,-22200000,0.5,0.35,-0.384770101439439,1.92097020077376,-0.384770101439439,1.92097020077376,0.0318625299868561,1
8038,31.623,3.47853,8348.472,-22200000,0.5,0.35,-0.384739761779116,1.92097583002701,-0.384739761779116,1.92097583002701,0.0318599268639141,1
11563,36.517,4.01687,9640.488,-22200000,0.5,0.35,-0.384713548838808,1.9209806970718,-0.384713548838808,1.9209806970718,0.0318576777651549,1
15088,42.17,4.6387,11132.88,-22200000,0.5,0.35,-0.384690883386998,1.92098490808729,-0.384690883386998,1.92098490808729,0.0318557330097458,1
4007,27.384,3.01224,7229.376,-26200000,0.35,0.25,-0.384498950673729,1.88341963499913,-0.384498950673729,1.88341963499913,0.0324742461021676,1
7532,31.623,3.47853,8348.472,-26200000,0.35,0.25,-0.384477936081974,1.88342833926371,-0.384477936081974,1.88342833926371,0.0324723231972793,1
11057,36.517,4.01687,9640.488,-26200000,0.35,0.25,-0.384459787223617,1.88343586403349,-0.384459787223617,1.88343586403349,0.0324706624014455,1
3713,27.384,3.01224,7229.376,-28600000,0.5,0.35,-0.38445757380712,0.0552743781171727,-0.545323291121162,1.89103888307095,0.0458476199184892,1
7238,31.623,3.47853,8348.472,-28600000,0.5,0.35,-0.384456746113142,0.0552745214415268,-0.54528488968766,1.89104737294564,0.0458441927481258,1
10763,36.517,4.01687,9640.488,-28600000,0.5,0.35,-0.384456025905821,0.0552746459556503,-0.54525171146824,1.89105471307019,0.0458412316304763,1
14288,42.17,4.6387,11132.88,-28600000,0.5,0.35,-0.38445538842667,0.0552747554137657,-0.545223024296643,1.89106106338991,0.0458386712601484,1
14582,42.17,4.6387,11132.88,-26200000,0.35,0.25,-0.384444100318934,1.88344237368813,-0.384444100318934,1.88344237368813,0.0324692268114111,1
4433,27.384,3.01224,7229.376,-22800000,0.35,0.35,-0.38427653586423,1.91186183254352,-0.38427653586423,1.91186183254352,0.0319731478625469,1
7958,31.623,3.47853,8348.472,-22800000,0.35,0.35,-0.384249098244871,1.91186863261336,-0.384249098244871,1.91186863261336,0.0319707536937852,1
11483,36.517,4.01687,9640.488,-22800000,0.35,0.35,-0.384225395046785,1.91187451153367,-0.384225395046785,1.91187451153367,0.0319686853255708,1
15008,42.17,4.6387,11132.88,-22800000,0.35,0.35,-0.38420490186293,1.91187959762713,-0.38420490186293,1.91187959762713,0.0319668970212076,1
4510,27.384,3.01224,7229.376,-22200000,0.35,0.7,-0.384153878565727,0,-0.446703182465701,1.95346940539668,0.0363701535360324,1
8035,31.623,3.47853,8348.472,-22200000,0.35,0.7,-0.384153109401267,0,-0.446663610066965,1.953473084136,0.0363668674550139,1
11560,36.517,4.01687,9640.488,-22200000,0.35,0.7,-0.384152373381636,0,-0.446629414215507,1.95347626560771,0.0363640278026343,1
15085,42.17,4.6387,11132.88,-22200000,0.35,0.7,-0.384151828937905,0,-0.446599842051661,1.95347901882437,0.0363615720762731,1
3687,27.384,3.01224,7229.376,-28800000,0.5,0.25,-0.384014779893951,0.0556678744569125,-0.479576946497924,1.87743645032518,0.0406213707799801,1
7212,31.623,3.47853,8348.472,-28800000,0.5,0.25,-0.384013916194045,0.0556680167350273,-0.47954612698814,1.87744556449152,0.0406185677365365,1
10737,36.517,4.01687,9640.488,-28800000,0.5,0.25,-0.384013159507771,0.0556681409551091,-0.479519503265522,1.87745344408992,0.0406161461875245,1
14262,42.17,4.6387,11132.88,-28800000,0.5,0.25,-0.384012514361168,0.0556682473025457,-0.479496486590513,1.87746026081453,0.0406140526308151,1
3739,27.384,3.01224,7229.376,-28400000,0.5,0.5,-0.383833664172593,0.0548847169513184,-0.607648366157701,1.91382451931589,0.0504680549114524,1
7264,31.623,3.47853,8348.472,-28400000,0.5,0.5,-0.383832857816671,0.054884861192776,-0.607600591122858,1.91383146731815,0.0504639143362957,1
10789,36.517,4.01687,9640.488,-28400000,0.5,0.5,-0.383832164534858,0.0548849854694275,-0.607559309122964,1.91383747491268,0.0504603364205825,1
14314,42.17,4.6387,11132.88,-28400000,0.5,0.5,-0.383831553608819,0.054885094346156,-0.607523611090818,1.9138426728145,0.0504572424077975,1
3661,27.384,3.01224,7229.376,-29000000,0.5,0.15,-0.383581070832735,0.0560609077147114,-0.398112469015725,1.86636612084565,0.0339296157521328,1
7186,31.623,3.47853,8348.472,-29000000,0.5,0.15,-0.3835801752201,0.0560610483786863,-0.398089213372948,1.86637552012479,0.0339274653766563,1
10711,36.517,4.01687,9640.488,-29000000,0.5,0.15,-0.383579424627036,0.0560611672235564,-0.398069128794356,1.86638364582944,0.0339256080897545,1
14236,42.17,4.6387,11132.88,-29000000,0.5,0.15,-0.383578732334303,0.056061275099946,-0.398051768559471,1.86639067548598,0.0339240026329236,1
4262,27.384,3.01224,7229.376,-24200000,0.5,0.25,-0.382337215008878,1.90141096583305,-0.382337215008878,1.90141096583305,0.0319866253124226,1
7787,31.623,3.47853,8348.472,-24200000,0.5,0.25,-0.382309478928602,1.90141796055105,-0.382309478928602,1.90141796055105,0.0319841897246633,1
11312,36.517,4.01687,9640.488,-24200000,0.5,0.25,-0.38228551790266,1.90142400792334,-0.38228551790266,1.90142400792334,0.0319820855710042,1
14837,42.17,4.6387,11132.88,-24200000,0.5,0.25,-0.382264802443321,1.9014292396987,-0.382264802443321,1.9014292396987,0.0319802663800808,1
3765,27.384,3.01224,7229.376,-28200000,0.5,0.7,-0.382169030625623,0.0544979846421614,-0.618166129121743,1.94345450072986,0.0505586166588612,1
7290,31.623,3.47853,8348.472,-28200000,0.5,0.7,-0.382168264557219,0.054498125596954,-0.618113662286292,1.94345883740727,0.0505542239452735,1
10815,36.517,4.01687,9640.488,-28200000,0.5,0.7,-0.382167616610185,0.0544982457379416,-0.618068321927588,1.9434625880983,0.0505504278202652,1
14340,42.17,4.6387,11132.88,-28200000,0.5,0.7,-0.382167030384107,0.0544983528420864,-0.618029111134158,1.94346583402216,0.0505471448442472,1
3688,27.384,3.01224,7229.376,-28800000,0.5,0.35,-0.381847145718699,0.055673021901756,-0.550346066199036,1.89003133065898,0.0462936183881003,1
7213,31.623,3.47853,8348.472,-28800000,0.5,0.35,-0.381846302141195,0.0556731582790607,-0.550307453844284,1.89003992318158,0.0462901673865906,1
10738,36.517,4.01687,9640.488,-28800000,0.5,0.35,-0.381845568779798,0.055673276701206,-0.550274093410975,1.8900473520288,0.0462871856791065,1
14263,42.17,4.6387,11132.88,-28800000,0.5,0.35,-0.381844920109851,0.0556733808311815,-0.55024524871181,1.89005377909545,0.0462846075064072,1
3786,27.384,3.01224,7229.376,-28000000,0.5,0.15,-0.381787241978176,1.87198347407034,-0.381787241978176,1.87198347407034,0.0324422424236153,1
7311,31.623,3.47853,8348.472,-28000000,0.5,0.15,-0.381764044956301,1.87199242611127,-0.381764044956301,1.87199242611127,0.0324401183698092,1
10836,36.517,4.01687,9640.488,-28000000,0.5,0.15,-0.381744010526559,1.87200016525044,-0.381744010526559,1.87200016525044,0.0324382837859763,1
14361,42.17,4.6387,11132.88,-28000000,0.5,0.15,-0.381726693225002,1.87200686047273,-0.381726693225002,1.87200686047273,0.0324366979272958,1
4509,27.384,3.01224,7229.376,-22200000,0.35,0.5,-0.381545436961939,0,-0.426812459484979,1.93118611023118,0.0351531774600309,1
8034,31.623,3.47853,8348.472,-22200000,0.35,0.5,-0.381544725350586,0,-0.42677790177335,1.93119164585019,0.0351502340992096,1
11559,36.517,4.01687,9640.488,-22200000,0.35,0.5,-0.381544012212085,0,-0.426748042903711,1.93119643202858,0.0351476909036243,1
